;L_ABSATZ3;L_ABSATZ2;WERKS;MATNR
20190;3.22;3.22;72;47
20191;3.22;3.22;72;47
20192;3.22;3.22;72;47
20193;3.22;6.220000000000001;72;47
20194;4.220000000000001;3.22;72;47
20195;3.22;7.220000000000001;72;47
20196;3.22;5.220000000000001;72;47
20197;3.22;5.220000000000001;72;47
20198;4.220000000000001;3.22;72;47
20199;4.220000000000001;3.22;72;47
20200;3.22;4.220000000000001;72;47
20201;3.22;3.22;72;47
20202;3.22;3.22;72;47
20203;4.220000000000001;4.220000000000001;72;47
20204;3.22;3.22;72;47
20205;3.22;3.22;72;47
20206;5.220000000000001;5.220000000000001;72;47
20207;3.22;4.220000000000001;72;47
20208;4.220000000000001;3.22;72;47
20209;4.220000000000001;4.220000000000001;72;47
20210;3.3000000000000003;3.3000000000000003;73;47
20211;3.3000000000000003;3.3000000000000003;73;47
20212;3.3000000000000003;3.3000000000000003;73;47
20213;3.3000000000000003;3.3000000000000003;73;47
20214;3.3000000000000003;3.3000000000000003;73;47
20215;3.3000000000000003;3.3000000000000003;73;47
20216;4.300000000000001;3.3000000000000003;73;47
20217;5.300000000000001;3.3000000000000003;73;47
20218;9.3;3.3000000000000003;73;47
20219;5.300000000000001;3.3000000000000003;73;47
20220;4.300000000000001;3.3000000000000003;73;47
20221;5.300000000000001;3.3000000000000003;73;47
20222;6.300000000000001;6.300000000000001;73;47
20223;4.300000000000001;4.300000000000001;73;47
20224;5.300000000000001;4.300000000000001;73;47
20225;5.300000000000001;3.3000000000000003;73;47
20226;5.300000000000001;3.3000000000000003;73;47
20227;5.300000000000001;4.300000000000001;73;47
20228;8.3;4.300000000000001;73;47
20229;3.3000000000000003;3.3000000000000003;73;47
20230;12.3;3.3000000000000003;73;47
20231;5.300000000000001;3.3000000000000003;73;47
20232;4.300000000000001;3.3000000000000003;73;47
20233;3.41;3.41;74;47
20234;3.41;3.41;74;47
20235;3.41;3.41;74;47
20236;3.41;3.41;74;47
20237;3.41;3.41;74;47
20238;3.41;3.41;74;47
20239;8.41;5.41;74;47
20240;4.41;3.41;74;47
20241;3.41;8.41;74;47
20242;3.41;6.41;74;47
20243;3.41;4.41;74;47
20244;3.41;5.41;74;47
20245;3.41;5.41;74;47
20246;4.41;5.41;74;47
20247;4.41;4.41;74;47
20248;3.41;5.41;74;47
20249;3.41;4.41;74;47
20250;4.41;4.41;74;47
20251;4.41;3.41;74;47
20252;3.41;4.41;74;47
20253;4.41;4.41;74;47
20254;3.41;5.41;74;47
20255;3.41;4.41;74;47
20256;3.2;3.2;75;47
20257;3.2;3.2;75;47
20258;3.2;3.2;75;47
20259;3.2;3.2;75;47
20260;3.2;3.2;75;47
20261;3.2;3.2;75;47
20262;5.2;5.2;75;47
20263;3.2;3.2;75;47
20264;3.2;5.2;75;47
20265;3.2;4.2;75;47
20266;3.2;5.2;75;47
20267;3.2;3.2;75;47
20268;3.2;3.2;75;47
20269;3.2;3.2;75;47
20270;3.2;3.2;75;47
20271;3.2;3.2;75;47
20272;3.2;3.2;75;47
20273;3.2;3.2;75;47
20274;4.2;4.2;75;47
20275;3.2;3.2;75;47
20276;3.2;4.2;75;47
20277;3.2;3.2;75;47
20278;3.2;3.2;75;47
20279;3.37;3.37;76;47
20280;3.37;3.37;76;47
20281;3.37;3.37;76;47
20282;3.37;3.37;76;47
20283;3.37;3.37;76;47
20284;3.37;3.37;76;47
20285;5.37;5.37;76;47
20286;5.37;4.37;76;47
20287;3.37;5.37;76;47
20288;4.37;3.37;76;47
20289;3.37;5.37;76;47
20290;3.37;4.37;76;47
20291;3.37;4.37;76;47
20292;3.37;4.37;76;47
20293;4.37;4.37;76;47
20294;4.37;7.37;76;47
20295;5.37;4.37;76;47
20296;4.37;4.37;76;47
20297;4.37;5.37;76;47
20298;3.37;6.37;76;47
20299;3.37;3.37;76;47
20300;3.37;4.37;76;47
20301;4.37;6.37;76;47
20302;3.5;3.5;77;47
20303;3.5;3.5;77;47
20304;3.5;3.5;77;47
20305;3.5;3.5;77;47
20306;3.5;3.5;77;47
20307;3.5;3.5;77;47
20308;3.5;4.5;77;47
20309;3.5;3.5;77;47
20310;3.5;3.5;77;47
20311;3.5;4.5;77;47
20312;4.5;3.5;77;47
20313;4.5;4.5;77;47
20314;3.5;4.5;77;47
20315;3.5;3.5;77;47
20316;3.5;4.5;77;47
20317;3.5;4.5;77;47
20318;4.5;4.5;77;47
20319;3.5;4.5;77;47
20320;3.5;4.5;77;47
20321;3.5;3.5;77;47
20322;3.5;15.5;77;47
20323;4.5;4.5;77;47
20324;4.5;3.5;77;47
20325;3.1900000000000004;3.1900000000000004;78;47
20326;3.1900000000000004;3.1900000000000004;78;47
20327;3.1900000000000004;3.1900000000000004;78;47
20328;3.1900000000000004;3.1900000000000004;78;47
20329;3.1900000000000004;3.1900000000000004;78;47
20330;3.1900000000000004;3.1900000000000004;78;47
20331;4.19;3.1900000000000004;78;47
20332;4.19;3.1900000000000004;78;47
20333;3.1900000000000004;3.1900000000000004;78;47
20334;6.19;5.19;78;47
20335;3.1900000000000004;3.1900000000000004;78;47
20336;3.1900000000000004;3.1900000000000004;78;47
20337;3.1900000000000004;4.19;78;47
20338;3.1900000000000004;3.1900000000000004;78;47
20339;3.1900000000000004;5.19;78;47
20340;3.1900000000000004;3.1900000000000004;78;47
20341;3.1900000000000004;4.19;78;47
20342;3.1900000000000004;5.19;78;47
20343;3.1900000000000004;3.1900000000000004;78;47
20344;3.1900000000000004;3.1900000000000004;78;47
20345;3.1900000000000004;3.1900000000000004;78;47
20346;3.1900000000000004;3.1900000000000004;78;47
20347;3.1900000000000004;3.1900000000000004;78;47
20348;6.3100000000000005;3.31;5;15
20349;4.3100000000000005;3.31;5;15
20350;3.31;3.31;5;15
20351;3.31;3.31;5;15
20352;5.3100000000000005;3.31;5;15
20353;7.3100000000000005;3.31;5;15
20354;3.17;3.17;30;15
20355;3.17;6.17;30;15
20356;3.17;3.17;30;15
20357;3.17;5.17;30;15
20358;7.17;3.17;30;15
20359;3.17;4.17;30;15
20360;3.18;3.18;62;15
20361;3.18;3.18;62;15
20362;3.18;4.18;62;15
20363;3.18;3.18;62;15
20364;3.18;3.18;62;15
20365;3.18;3.18;62;15
20366;3.31;3.31;5;16
20367;3.31;3.31;5;16
20368;3.31;3.31;5;16
20369;3.18;3.18;62;16
20370;3.18;6.18;62;16
20371;3.18;5.18;62;16
20372;2.47;2.47;94;16
20373;4.470000000000001;4.470000000000001;94;16
20374;2.47;2.47;94;16
20375;3.3600000000000003;3.3600000000000003;70;67
20376;3.3600000000000003;3.3600000000000003;70;67
20377;3.3600000000000003;3.3600000000000003;70;67
20378;3.3600000000000003;3.3600000000000003;70;67
20379;3.3600000000000003;3.3600000000000003;70;67
20380;3.3600000000000003;3.3600000000000003;70;67
20381;3.41;4.41;74;67
20382;4.41;4.41;74;67
20383;3.41;4.41;74;67
20384;4.41;4.41;74;67
20385;3.41;4.41;74;67
20386;3.41;4.41;74;67
20387;3.5;3.5;77;67
20388;3.5;3.5;77;67
20389;3.5;3.5;77;67
20390;3.5;3.5;77;67
20391;3.5;3.5;77;67
20392;3.5;3.5;77;67
20393;3.1900000000000004;3.1900000000000004;78;67
20394;3.1900000000000004;3.1900000000000004;78;67
20395;3.1900000000000004;3.1900000000000004;78;67
20396;3.1900000000000004;3.1900000000000004;78;67
20397;3.1900000000000004;3.1900000000000004;78;67
20398;3.1900000000000004;3.1900000000000004;78;67
20399;3.18;3.18;97;67
20400;3.18;3.18;97;67
20401;3.18;3.18;97;67
20402;3.18;3.18;97;67
20403;3.18;3.18;97;67
20404;3.18;3.18;97;67
20405;3.31;3.31;5;61
20406;3.31;3.31;5;61
20407;3.31;3.31;5;61
20408;3.31;3.31;5;61
20409;3.31;3.31;5;61
20410;3.31;3.31;5;61
20411;3.31;3.31;5;61
20412;3.31;3.31;5;61
20413;3.31;3.31;5;61
20414;3.31;3.31;5;61
20415;3.31;3.31;5;61
20416;3.31;3.31;5;61
20417;3.31;3.31;5;61
20418;3.31;3.31;5;61
20419;3.31;3.31;5;61
20420;3.31;3.31;5;61
20421;3.31;3.31;5;61
20422;3.31;3.31;5;61
20423;3.31;3.31;5;61
20424;3.31;3.31;5;61
20425;3.31;3.31;5;61
20426;3.31;3.31;5;61
20427;3.31;3.31;5;61
20428;3.31;3.31;5;61
20429;3.31;3.31;5;61
20430;3.31;3.31;5;61
20431;3.31;3.31;5;61
20432;3.31;3.31;5;61
20433;3.18;3.18;62;61
20434;3.18;6.18;62;61
20435;6.18;10.18;62;61
20436;3.18;4.18;62;61
20437;4.18;3.18;62;61
20438;3.18;4.18;62;61
20439;4.18;5.18;62;61
20440;3.18;5.18;62;61
20441;3.18;3.18;62;61
20442;3.18;3.18;62;61
20443;3.18;3.18;62;61
20444;3.18;3.18;62;61
20445;3.18;3.18;62;61
20446;3.18;6.18;62;61
20447;3.18;4.18;62;61
20448;6.18;10.18;62;61
20449;3.18;15.18;62;61
20450;3.18;3.18;62;61
20451;4.18;3.18;62;61
20452;4.18;5.18;62;61
20453;3.18;4.18;62;61
20454;3.18;4.18;62;61
20455;3.18;3.18;62;61
20456;3.18;5.18;62;61
20457;3.18;4.18;62;61
20458;3.18;3.18;62;61
20459;3.18;15.18;62;61
20460;3.18;3.18;62;61
20461;3.1900000000000004;3.1900000000000004;0;59
20462;3.1900000000000004;5.19;0;59
20463;3.1900000000000004;3.1900000000000004;0;59
20464;2.1900000000000004;4.19;0;59
20465;2.1900000000000004;2.1900000000000004;0;59
20466;2.1900000000000004;2.1900000000000004;0;59
20467;2.1900000000000004;2.1900000000000004;0;59
20468;2.1900000000000004;2.1900000000000004;0;59
20469;3.0100000000000002;3.0100000000000002;1;59
20470;4.01;7.01;1;59
20471;3.0100000000000002;4.01;1;59
20472;3.0100000000000002;4.01;1;59
20473;5.01;3.0100000000000002;1;59
20474;3.0100000000000002;3.0100000000000002;1;59
20475;3.0100000000000002;3.0100000000000002;1;59
20476;5.01;4.01;1;59
20477;2.91;4.91;2;59
20478;3.91;2.91;2;59
20479;2.91;2.91;2;59
20480;3.91;4.91;2;59
20481;2.91;3.91;2;59
20482;4.91;2.91;2;59
20483;2.91;2.91;2;59
20484;2.91;2.91;2;59
20485;4.12;3.12;3;59
20486;3.12;3.12;3;59
20487;3.12;3.12;3;59
20488;4.12;3.12;3;59
20489;3.12;4.12;3;59
20490;3.12;3.12;3;59
20491;3.12;3.12;3;59
20492;3.12;3.12;3;59
20493;3.75;3.75;4;59
20494;4.75;4.75;4;59
20495;7.75;3.75;4;59
20496;5.75;2.75;4;59
20497;2.75;2.75;4;59
20498;2.75;2.75;4;59
20499;2.75;2.75;4;59
20500;2.75;4.75;4;59
20501;3.31;3.31;5;59
20502;5.3100000000000005;6.3100000000000005;5;59
20503;3.31;5.3100000000000005;5;59
20504;3.31;4.3100000000000005;5;59
20505;3.31;3.31;5;59
20506;4.3100000000000005;3.31;5;59
20507;3.31;3.31;5;59
20508;3.31;4.3100000000000005;5;59
20509;2.91;3.91;6;59
20510;5.91;4.91;6;59
20511;3.91;2.91;6;59
20512;6.91;2.91;6;59
20513;3.91;2.91;6;59
20514;2.91;2.91;6;59
20515;2.91;2.91;6;59
20516;2.91;2.91;6;59
20517;2.99;2.99;7;59
20518;2.99;4.99;7;59
20519;3.99;3.99;7;59
20520;4.99;2.99;7;59
20521;2.99;3.99;7;59
20522;2.99;2.99;7;59
20523;2.99;2.99;7;59
20524;2.99;2.99;7;59
20525;2.9000000000000004;5.9;8;59
20526;6.9;5.9;8;59
20527;2.9000000000000004;4.9;8;59
20528;2.9000000000000004;5.9;8;59
20529;2.9000000000000004;5.9;8;59
20530;3.9000000000000004;2.9000000000000004;8;59
20531;2.9000000000000004;2.9000000000000004;8;59
20532;2.9000000000000004;2.9000000000000004;8;59
20533;3.8400000000000003;5.84;9;59
20534;4.84;2.8400000000000003;9;59
20535;3.8400000000000003;4.84;9;59
20536;2.8400000000000003;2.8400000000000003;9;59
20537;2.8400000000000003;2.8400000000000003;9;59
20538;3.8400000000000003;3.8400000000000003;9;59
20539;2.8400000000000003;2.8400000000000003;9;59
20540;2.8400000000000003;3.8400000000000003;9;59
20541;3.12;4.12;10;59
20542;4.12;5.12;10;59
20543;5.12;3.12;10;59
20544;3.12;3.12;10;59
20545;3.12;3.12;10;59
20546;3.12;3.12;10;59
20547;3.12;3.12;10;59
20548;3.12;3.12;10;59
20549;3.97;2.97;11;59
20550;2.97;2.97;11;59
20551;2.97;2.97;11;59
20552;3.97;4.970000000000001;11;59
20553;2.97;2.97;11;59
20554;2.97;2.97;11;59
20555;2.97;2.97;11;59
20556;2.97;2.97;11;59
20557;3.12;3.12;12;59
20558;3.12;3.12;12;59
20559;3.12;4.12;12;59
20560;6.12;3.12;12;59
20561;3.12;3.12;12;59
20562;4.12;3.12;12;59
20563;3.12;3.12;12;59
20564;3.12;3.12;12;59
20565;3.35;5.35;14;59
20566;3.35;5.35;14;59
20567;2.35;2.35;14;59
20568;2.35;8.350000000000001;14;59
20569;3.35;5.35;14;59
20570;2.35;4.35;14;59
20571;2.35;2.35;14;59
20572;3.35;3.35;14;59
20573;2.87;2.87;15;59
20574;3.87;3.87;15;59
20575;2.87;2.87;15;59
20576;2.87;5.87;15;59
20577;2.87;2.87;15;59
20578;2.87;2.87;15;59
20579;2.87;2.87;15;59
20580;2.87;2.87;15;59
20581;3.1100000000000003;4.11;16;59
20582;3.1100000000000003;3.1100000000000003;16;59
20583;3.1100000000000003;3.1100000000000003;16;59
20584;5.11;5.11;16;59
20585;3.1100000000000003;3.1100000000000003;16;59
20586;3.1100000000000003;3.1100000000000003;16;59
20587;3.1100000000000003;3.1100000000000003;16;59
20588;4.11;3.1100000000000003;16;59
20589;3.22;5.220000000000001;17;59
20590;3.22;5.220000000000001;17;59
20591;3.22;3.22;17;59
20592;3.22;6.220000000000001;17;59
20593;3.22;3.22;17;59
20594;3.22;3.22;17;59
20595;3.22;3.22;17;59
20596;3.22;4.220000000000001;17;59
20597;2.99;2.99;18;59
20598;5.99;2.99;18;59
20599;4.99;2.99;18;59
20600;4.99;3.99;18;59
20601;2.99;2.99;18;59
20602;2.99;2.99;18;59
20603;2.99;2.99;18;59
20604;2.99;2.99;18;59
20605;5.86;3.8600000000000003;19;59
20606;5.86;3.8600000000000003;19;59
20607;2.8600000000000003;7.86;19;59
20608;3.8600000000000003;2.8600000000000003;19;59
20609;3.8600000000000003;2.8600000000000003;19;59
20610;5.86;2.8600000000000003;19;59
20611;2.8600000000000003;2.8600000000000003;19;59
20612;3.8600000000000003;2.8600000000000003;19;59
20613;4.26;4.26;20;59
20614;5.26;7.26;20;59
20615;5.26;3.2600000000000002;20;59
20616;4.26;6.26;20;59
20617;3.2600000000000002;4.26;20;59
20618;4.26;3.2600000000000002;20;59
20619;3.2600000000000002;3.2600000000000002;20;59
20620;6.26;4.26;20;59
20621;3.3400000000000003;3.3400000000000003;21;59
20622;3.3400000000000003;3.3400000000000003;21;59
20623;4.34;5.34;21;59
20624;3.3400000000000003;3.3400000000000003;21;59
20625;3.3400000000000003;3.3400000000000003;21;59
20626;3.3400000000000003;3.3400000000000003;21;59
20627;3.3400000000000003;3.3400000000000003;21;59
20628;5.34;3.3400000000000003;21;59
20629;3.0300000000000002;3.0300000000000002;22;59
20630;4.03;4.03;22;59
20631;3.0300000000000002;4.03;22;59
20632;4.03;3.0300000000000002;22;59
20633;3.0300000000000002;5.03;22;59
20634;5.03;3.0300000000000002;22;59
20635;3.0300000000000002;3.0300000000000002;22;59
20636;4.03;3.0300000000000002;22;59
20637;3.1;4.1;23;59
20638;3.1;3.1;23;59
20639;3.1;3.1;23;59
20640;3.1;3.1;23;59
20641;3.1;5.1;23;59
20642;3.1;3.1;23;59
20643;3.1;3.1;23;59
20644;3.1;3.1;23;59
20645;3.08;3.08;24;59
20646;5.08;5.08;24;59
20647;3.08;3.08;24;59
20648;4.08;3.08;24;59
20649;4.08;3.08;24;59
20650;3.08;3.08;24;59
20651;3.08;3.08;24;59
20652;3.08;3.08;24;59
20653;2.8600000000000003;2.8600000000000003;25;59
20654;3.8600000000000003;2.8600000000000003;25;59
20655;3.8600000000000003;3.8600000000000003;25;59
20656;3.8600000000000003;2.8600000000000003;25;59
20657;2.8600000000000003;2.8600000000000003;25;59
20658;2.8600000000000003;2.8600000000000003;25;59
20659;2.8600000000000003;2.8600000000000003;25;59
20660;2.8600000000000003;2.8600000000000003;25;59
20661;4.37;3.37;27;59
20662;5.37;3.37;27;59
20663;4.37;4.37;27;59
20664;4.37;5.37;27;59
20665;3.37;3.37;27;59
20666;3.37;3.37;27;59
20667;3.37;3.37;27;59
20668;3.37;3.37;27;59
20669;2.8600000000000003;4.86;28;59
20670;3.8600000000000003;3.8600000000000003;28;59
20671;2.8600000000000003;3.8600000000000003;28;59
20672;2.8600000000000003;3.8600000000000003;28;59
20673;2.8600000000000003;2.8600000000000003;28;59
20674;2.8600000000000003;2.8600000000000003;28;59
20675;2.8600000000000003;2.8600000000000003;28;59
20676;2.8600000000000003;3.8600000000000003;28;59
20677;2.67;2.67;29;59
20678;2.67;3.6700000000000004;29;59
20679;4.67;3.6700000000000004;29;59
20680;3.6700000000000004;4.67;29;59
20681;2.67;3.6700000000000004;29;59
20682;3.6700000000000004;3.6700000000000004;29;59
20683;2.67;2.67;29;59
20684;2.67;4.67;29;59
20685;7.17;7.17;30;59
20686;3.17;6.17;30;59
20687;5.17;4.17;30;59
20688;3.17;3.17;30;59
20689;3.17;3.17;30;59
20690;3.17;5.17;30;59
20691;3.17;3.17;30;59
20692;3.17;3.17;30;59
20693;4.12;5.12;31;59
20694;4.12;4.12;31;59
20695;3.12;7.12;31;59
20696;3.12;4.12;31;59
20697;3.12;3.12;31;59
20698;3.12;3.12;31;59
20699;3.12;3.12;31;59
20700;3.12;5.12;31;59
20701;3.95;6.95;32;59
20702;4.95;4.95;32;59
20703;5.95;2.95;32;59
20704;4.95;3.95;32;59
20705;2.95;3.95;32;59
20706;2.95;4.95;32;59
20707;2.95;2.95;32;59
20708;2.95;2.95;32;59
20709;2.72;2.72;33;59
20710;3.72;4.720000000000001;33;59
20711;2.72;2.72;33;59
20712;3.72;4.720000000000001;33;59
20713;5.720000000000001;2.72;33;59
20714;2.72;2.72;33;59
20715;2.72;2.72;33;59
20716;3.72;2.72;33;59
20717;5.17;5.17;34;59
20718;4.17;3.17;34;59
20719;3.17;3.17;34;59
20720;3.17;6.17;34;59
20721;3.17;3.17;34;59
20722;3.17;3.17;34;59
20723;3.17;3.17;34;59
20724;3.17;3.17;34;59
20725;3.0;5.0;35;59
20726;7.0;5.0;35;59
20727;3.0;3.0;35;59
20728;4.0;3.0;35;59
20729;5.0;3.0;35;59
20730;6.0;4.0;35;59
20731;3.0;3.0;35;59
20732;3.0;3.0;35;59
20733;2.8800000000000003;2.8800000000000003;36;59
20734;3.8800000000000003;5.880000000000001;36;59
20735;2.8800000000000003;2.8800000000000003;36;59
20736;4.88;3.8800000000000003;36;59
20737;2.8800000000000003;2.8800000000000003;36;59
20738;2.8800000000000003;2.8800000000000003;36;59
20739;2.8800000000000003;2.8800000000000003;36;59
20740;3.8800000000000003;2.8800000000000003;36;59
20741;3.2;3.2;37;59
20742;3.2;3.2;37;59
20743;4.2;3.2;37;59
20744;4.2;4.2;37;59
20745;3.2;3.2;37;59
20746;3.2;3.2;37;59
20747;3.2;3.2;37;59
20748;3.2;4.2;37;59
20749;2.99;2.99;38;59
20750;3.99;6.99;38;59
20751;3.99;4.99;38;59
20752;3.99;2.99;38;59
20753;2.99;4.99;38;59
20754;3.99;2.99;38;59
20755;2.99;2.99;38;59
20756;2.99;3.99;38;59
20757;3.1300000000000003;3.1300000000000003;39;59
20758;3.1300000000000003;4.130000000000001;39;59
20759;5.13;4.130000000000001;39;59
20760;7.130000000000001;5.13;39;59
20761;3.1300000000000003;3.1300000000000003;39;59
20762;3.1300000000000003;3.1300000000000003;39;59
20763;3.1300000000000003;3.1300000000000003;39;59
20764;3.1300000000000003;3.1300000000000003;39;59
20765;3.93;2.93;40;59
20766;2.93;4.93;40;59
20767;3.93;5.93;40;59
20768;3.93;2.93;40;59
20769;2.93;2.93;40;59
20770;5.93;2.93;40;59
20771;2.93;2.93;40;59
20772;3.93;2.93;40;59
20773;3.27;5.2700000000000005;41;59
20774;3.27;4.27;41;59
20775;3.27;3.27;41;59
20776;3.27;5.2700000000000005;41;59
20777;3.27;5.2700000000000005;41;59
20778;3.27;5.2700000000000005;41;59
20779;3.27;3.27;41;59
20780;3.27;3.27;41;59
20781;3.6;3.6;42;59
20782;3.6;3.6;42;59
20783;3.6;3.6;42;59
20784;3.6;3.6;42;59
20785;3.6;3.6;42;59
20786;4.6;3.6;42;59
20787;3.6;3.6;42;59
20788;3.6;3.6;42;59
20789;3.16;3.16;43;59
20790;3.16;3.16;43;59
20791;3.16;3.16;43;59
20792;3.16;3.16;43;59
20793;7.16;3.16;43;59
20794;3.16;4.16;43;59
20795;3.16;3.16;43;59
20796;3.16;4.16;43;59
20797;3.6500000000000004;2.6500000000000004;44;59
20798;3.6500000000000004;4.65;44;59
20799;3.6500000000000004;2.6500000000000004;44;59
20800;5.65;2.6500000000000004;44;59
20801;2.6500000000000004;4.65;44;59
20802;2.6500000000000004;4.65;44;59
20803;2.6500000000000004;2.6500000000000004;44;59
20804;5.65;2.6500000000000004;44;59
20805;3.3000000000000003;3.3000000000000003;45;59
20806;3.3000000000000003;4.300000000000001;45;59
20807;3.3000000000000003;3.3000000000000003;45;59
20808;3.3000000000000003;3.3000000000000003;45;59
20809;3.3000000000000003;3.3000000000000003;45;59
20810;3.3000000000000003;3.3000000000000003;45;59
20811;3.3000000000000003;3.3000000000000003;45;59
20812;5.300000000000001;3.3000000000000003;45;59
20813;2.62;6.62;46;59
20814;5.62;3.62;46;59
20815;2.62;5.62;46;59
20816;2.62;2.62;46;59
20817;3.62;3.62;46;59
20818;3.62;2.62;46;59
20819;2.62;2.62;46;59
20820;2.62;2.62;46;59
20821;3.54;2.54;47;59
20822;2.54;3.54;47;59
20823;2.54;3.54;47;59
20824;6.54;3.54;47;59
20825;2.54;3.54;47;59
20826;2.54;2.54;47;59
20827;2.54;2.54;47;59
20828;3.54;2.54;47;59
20829;3.3400000000000003;3.3400000000000003;48;59
20830;6.34;7.34;48;59
20831;3.3400000000000003;3.3400000000000003;48;59
20832;5.34;4.34;48;59
20833;3.3400000000000003;3.3400000000000003;48;59
20834;3.3400000000000003;3.3400000000000003;48;59
20835;3.3400000000000003;3.3400000000000003;48;59
20836;3.3400000000000003;4.34;48;59
20837;3.0100000000000002;3.0100000000000002;49;59
20838;4.01;3.0100000000000002;49;59
20839;4.01;3.0100000000000002;49;59
20840;3.0100000000000002;4.01;49;59
20841;3.0100000000000002;6.01;49;59
20842;3.0100000000000002;3.0100000000000002;49;59
20843;3.0100000000000002;3.0100000000000002;49;59
20844;4.01;3.0100000000000002;49;59
20845;14.93;8.93;50;59
20846;6.93;9.93;50;59
20847;2.93;2.93;50;59
20848;7.930000000000001;4.93;50;59
20849;3.93;3.93;50;59
20850;4.93;6.93;50;59
20851;2.93;2.93;50;59
20852;2.93;3.93;50;59
20853;4.12;5.12;51;59
20854;3.12;4.12;51;59
20855;3.12;4.12;51;59
20856;3.12;3.12;51;59
20857;3.12;7.12;51;59
20858;3.12;3.12;51;59
20859;3.12;3.12;51;59
20860;5.12;3.12;51;59
20861;3.04;3.04;52;59
20862;4.04;4.04;52;59
20863;4.04;3.04;52;59
20864;4.04;5.04;52;59
20865;3.04;4.04;52;59
20866;3.04;3.04;52;59
20867;3.04;3.04;52;59
20868;4.04;4.04;52;59
20869;3.31;3.31;53;59
20870;3.31;3.31;53;59
20871;3.31;3.31;53;59
20872;3.31;3.31;53;59
20873;3.31;3.31;53;59
20874;3.31;5.3100000000000005;53;59
20875;3.31;3.31;53;59
20876;3.31;4.3100000000000005;53;59
20877;3.0700000000000003;3.0700000000000003;54;59
20878;4.07;5.07;54;59
20879;3.0700000000000003;3.0700000000000003;54;59
20880;4.07;4.07;54;59
20881;4.07;3.0700000000000003;54;59
20882;3.0700000000000003;3.0700000000000003;54;59
20883;3.0700000000000003;3.0700000000000003;54;59
20884;3.0700000000000003;3.0700000000000003;54;59
20885;3.24;3.24;55;59
20886;4.24;3.24;55;59
20887;3.24;3.24;55;59
20888;3.24;4.24;55;59
20889;3.24;3.24;55;59
20890;3.24;4.24;55;59
20891;3.24;3.24;55;59
20892;3.24;3.24;55;59
20893;3.0100000000000002;4.01;56;59
20894;4.01;3.0100000000000002;56;59
20895;3.0100000000000002;4.01;56;59
20896;4.01;3.0100000000000002;56;59
20897;3.0100000000000002;3.0100000000000002;56;59
20898;4.01;3.0100000000000002;56;59
20899;3.0100000000000002;3.0100000000000002;56;59
20900;3.0100000000000002;3.0100000000000002;56;59
20901;4.28;3.2800000000000002;57;59
20902;4.28;6.28;57;59
20903;3.2800000000000002;3.2800000000000002;57;59
20904;3.2800000000000002;3.2800000000000002;57;59
20905;5.28;3.2800000000000002;57;59
20906;3.2800000000000002;3.2800000000000002;57;59
20907;3.2800000000000002;3.2800000000000002;57;59
20908;3.2800000000000002;4.28;57;59
20909;5.3100000000000005;3.31;58;59
20910;4.3100000000000005;4.3100000000000005;58;59
20911;3.31;3.31;58;59
20912;4.3100000000000005;3.31;58;59
20913;3.31;3.31;58;59
20914;3.31;3.31;58;59
20915;3.31;3.31;58;59
20916;3.31;3.31;58;59
20917;3.46;3.46;59;59
20918;4.46;3.46;59;59
20919;3.46;3.46;59;59
20920;3.46;5.46;59;59
20921;3.46;3.46;59;59
20922;3.46;3.46;59;59
20923;3.46;3.46;59;59
20924;3.46;3.46;59;59
20925;3.0900000000000003;3.0900000000000003;60;59
20926;3.0900000000000003;4.09;60;59
20927;3.0900000000000003;4.09;60;59
20928;3.0900000000000003;3.0900000000000003;60;59
20929;3.0900000000000003;3.0900000000000003;60;59
20930;3.0900000000000003;3.0900000000000003;60;59
20931;3.0900000000000003;3.0900000000000003;60;59
20932;3.0900000000000003;3.0900000000000003;60;59
20933;4.23;3.2300000000000004;61;59
20934;7.23;4.23;61;59
20935;3.2300000000000004;3.2300000000000004;61;59
20936;4.23;4.23;61;59
20937;3.2300000000000004;3.2300000000000004;61;59
20938;3.2300000000000004;3.2300000000000004;61;59
20939;3.2300000000000004;3.2300000000000004;61;59
20940;3.2300000000000004;3.2300000000000004;61;59
20941;3.18;3.18;62;59
20942;4.18;3.18;62;59
20943;3.18;3.18;62;59
20944;4.18;4.18;62;59
20945;3.18;3.18;62;59
20946;3.18;3.18;62;59
20947;3.18;3.18;62;59
20948;4.18;3.18;62;59
20949;3.3800000000000003;3.3800000000000003;63;59
20950;4.380000000000001;3.3800000000000003;63;59
20951;4.380000000000001;3.3800000000000003;63;59
20952;4.380000000000001;4.380000000000001;63;59
20953;3.3800000000000003;3.3800000000000003;63;59
20954;3.3800000000000003;3.3800000000000003;63;59
20955;3.3800000000000003;3.3800000000000003;63;59
20956;3.3800000000000003;3.3800000000000003;63;59
20957;3.54;3.54;64;59
20958;3.54;3.54;64;59
20959;3.54;3.54;64;59
20960;4.54;3.54;64;59
20961;3.54;3.54;64;59
20962;3.54;3.54;64;59
20963;3.54;3.54;64;59
20964;3.54;3.54;64;59
20965;2.79;3.79;65;59
20966;9.79;7.79;65;59
20967;2.79;2.79;65;59
20968;7.79;2.79;65;59
20969;2.79;4.79;65;59
20970;3.79;2.79;65;59
20971;2.79;2.79;65;59
20972;4.79;3.79;65;59
20973;3.85;4.85;66;59
20974;2.85;2.85;66;59
20975;2.85;3.85;66;59
20976;3.85;5.85;66;59
20977;2.85;2.85;66;59
